"","DISCIPLINE","DISC_NAME","TOTTTD","AGE","MEAN_AGE","DEPENDS","MALE","MARITAL","CITIZ","MEAN_CITIZ","PHDCY","PHDMONTH","RACE","AMERIND","ASIAN","BLACK","HAWAIIAN","WHITE","HISPANIC","HISPORIG"
"194",2,"Engineering      ",15.4934976043805,37.41889,31.97,2,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"195",2,"Engineering      ",20.0848733744012,40.25188,31.97,1,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"196",2,"Engineering      ",8.08487337440124,29.83299,31.97,0,1,0,0,0.28,2004,8,10,2,2,2,2,1,2,NA
"197",2,"Engineering      ",16.4934976043805,38.41889,31.97,2,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"198",2,"Engineering      ",4.2518822724162,25.57837,31.97,0,1,0,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"199",2,"Engineering      ",13.4934976043805,35.83299,31.97,1,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"200",2,"Engineering      ",6.2518822724162,28,31.97,0,1,0,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"201",2,"Engineering      ",14.4934976043805,36.91513,31.97,2,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"202",2,"Engineering      ",NA,30.16701,31.97,0,1,0,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"203",2,"Engineering      ",4.2518822724162,26.83299,31.97,0,1,1,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"204",2,"Engineering      ",3.2518822724162,25.91513,31.97,0,1,0,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"205",2,"Engineering      ",7.2518822724162,30.16701,31.97,0,1,1,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"206",2,"Engineering      ",7.08487337440124,28.57837,31.97,1,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"207",2,"Engineering      ",8.49349760438054,32.4935,31.97,0,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"208",2,"Engineering      ",13.0848733744012,36.08487,31.97,0,1,0,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"209",2,"Engineering      ",8.49349760438054,32.91513,31.97,2,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"210",2,"Engineering      ",5.08487337440124,30.25188,31.97,0,1,0,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"211",2,"Engineering      ",10.4934976043805,33.91513,31.97,1,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"212",2,"Engineering      ",4,26.83299,31.97,0,1,0,1,0.28,2004,8,9,NA,NA,NA,NA,NA,1,3
"213",2,"Engineering      ",6.2518822724162,27.91513,31.97,0,1,0,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"214",2,"Engineering      ",4.2518822724162,27.33402,31.97,0,0,0,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"215",2,"Engineering      ",7.2518822724162,33.16701,31.97,0,1,0,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"216",2,"Engineering      ",6.49349760438054,31.25188,31.97,0,1,0,0,0.28,2004,8,10,2,2,2,2,1,2,NA
"217",2,"Engineering      ",10.0848733744012,33.57837,31.97,2,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"218",2,"Engineering      ",8.2518822724162,31.57837,31.97,2,1,1,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"219",2,"Engineering      ",10.0848733744012,30.83299,31.97,0,0,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"220",2,"Engineering      ",6.16700889801518,27.4935,31.97,0,1,0,0,0.28,2004,8,10,2,2,2,2,1,2,NA
"221",2,"Engineering      ",18.1670088980152,41.4935,31.97,2,1,1,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"222",2,"Engineering      ",7.08487337440124,28.91513,31.97,0,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"223",2,"Engineering      ",6.57837097878178,28.74812,31.97,0,1,1,0,0.28,2004,8,9,NA,NA,NA,NA,NA,1,3
"224",2,"Engineering      ",16.2518822724162,38.33402,31.97,2,1,1,1,0.28,2004,8,10,2,2,2,2,1,2,NA
"225",2,"Engineering      ",9.08487337440124,31.83299,31.97,0,0,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"226",2,"Engineering      ",12.4934976043805,38.83299,31.97,0,1,1,0,0.28,2004,8,3,2,1,2,2,2,2,NA
"227",2,"Engineering      ",8.41889117043138,NA,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"228",2,"Engineering      ",NA,NA,31.97,NA,0,NA,NA,0.28,2004,12,NA,NA,NA,NA,NA,NA,NA,NA
"229",2,"Engineering      ",5.33401779603014,27.41889,31.97,0,1,1,1,0.28,2004,12,3,2,1,2,2,2,2,NA
"230",2,"Engineering      ",7.91238877481192,31.08214,31.97,1,1,1,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"231",2,"Engineering      ",7.91238877481192,31.82752,31.97,1,1,1,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"232",2,"Engineering      ",7.50102669404532,29.24914,31.97,0,0,1,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"233",2,"Engineering      ",8.82751540041068,34.16701,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"234",2,"Engineering      ",6.82751540041068,32.08214,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"235",2,"Engineering      ",5.50102669404532,27.24914,31.97,0,1,1,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"236",2,"Engineering      ",5.50102669404532,26.75291,31.97,0,1,0,0,0.28,2004,12,NA,NA,NA,NA,NA,NA,NA,NA
"237",2,"Engineering      ",18.3340177960301,44.82752,31.97,2,0,1,0,0.28,2004,12,5,2,2,1,2,2,2,NA
"238",2,"Engineering      ",NA,30.5859,31.97,0,1,0,0,0.28,2004,12,9,NA,NA,NA,NA,NA,1,3
"239",2,"Engineering      ",13,NA,31.97,NA,1,0,0,0.28,2004,12,5,2,2,1,2,2,2,NA
"240",2,"Engineering      ",8.58590006844634,36.91239,31.97,NA,1,1,1,0.28,2004,12,5,2,2,1,2,2,2,NA
"241",2,"Engineering      ",7.58590006844634,29.66804,31.97,0,1,0,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"242",2,"Engineering      ",16.5859000684463,38.33402,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"243",2,"Engineering      ",NA,NA,31.97,NA,1,NA,NA,0.28,2004,12,NA,NA,NA,NA,NA,NA,NA,NA
"244",2,"Engineering      ",8,31.5859,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"245",2,"Engineering      ",9.82751540041068,31.91239,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"246",2,"Engineering      ",6.82751540041068,32.91239,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"247",2,"Engineering      ",NA,34.91239,31.97,2,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"248",2,"Engineering      ",12.4188911704314,34.08214,31.97,0,1,0,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"249",2,"Engineering      ",11.8275154004107,35.24914,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"250",2,"Engineering      ",7.41889117043138,29.91239,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"251",2,"Engineering      ",9.41889117043138,31.24914,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"252",2,"Engineering      ",7.41889117043138,31.91239,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"253",2,"Engineering      ",8,30.66804,31.97,0,0,0,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"254",2,"Engineering      ",5.58590006844634,28.24914,31.97,1,1,1,1,0.28,2004,12,5,2,2,1,2,2,2,NA
"255",2,"Engineering      ",NA,31.82752,31.97,0,1,0,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"256",2,"Engineering      ",11.8275154004107,33.08214,31.97,3,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"257",2,"Engineering      ",13.5010266940453,35.82752,31.97,3,1,1,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"258",2,"Engineering      ",6.58590006844634,28.75291,31.97,0,1,0,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"259",2,"Engineering      ",4.33401779603014,28.16701,31.97,0,1,0,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"260",2,"Engineering      ",13.8275154004107,36.41889,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"261",2,"Engineering      ",NA,34.41889,31.97,0,1,0,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"262",2,"Engineering      ",6.82751540041068,32.66804,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"263",2,"Engineering      ",12.8275154004107,36.75291,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"264",2,"Engineering      ",5.41889117043138,31.75291,31.97,0,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"265",2,"Engineering      ",7.82751540041068,33.75291,31.97,1,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"266",2,"Engineering      ",5.58590006844634,29.66804,31.97,0,0,0,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"267",2,"Engineering      ",13.8275154004107,35.16701,31.97,3,1,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"268",2,"Engineering      ",7.58590006844634,30.5859,31.97,0,1,0,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"269",2,"Engineering      ",NA,NA,31.97,NA,0,NA,NA,0.28,2004,12,NA,NA,NA,NA,NA,NA,NA,NA
"270",2,"Engineering      ",7.82751540041068,31.75291,31.97,0,1,0,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"271",2,"Engineering      ",4.33401779603014,26.08214,31.97,0,1,1,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"272",2,"Engineering      ",NA,27.5859,31.97,0,1,0,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"273",2,"Engineering      ",11.4188911704314,NA,31.97,1,0,1,0,0.28,2004,12,3,2,1,2,2,2,2,NA
"274",2,"Engineering      ",6.58590006844634,30.08214,31.97,0,1,1,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"275",2,"Engineering      ",4.75290896646152,29.16701,31.97,0,1,0,0,0.28,2004,12,10,2,2,2,2,1,2,NA
"276",2,"Engineering      ",6.58590006844634,35.50103,31.97,0,1,1,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"277",2,"Engineering      ",5.58590006844634,28,31.97,0,1,1,1,0.28,2004,12,10,2,2,2,2,1,2,NA
"278",2,"Engineering      ",7.66324435318279,32.74812,31.97,0,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"279",2,"Engineering      ",3.66324435318279,27.66324,31.97,0,1,0,0,0.28,2005,5,10,2,2,2,2,1,2,NA
"280",2,"Engineering      ",5,27.4141,31.97,NA,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"281",2,"Engineering      ",7.83299110198504,29.08214,31.97,0,0,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"282",2,"Engineering      ",5.91512662559899,29.16701,31.97,0,0,0,1,0.28,2005,5,6,NA,NA,NA,NA,NA,1,1
"283",2,"Engineering      ",6,28.24162,31.97,0,1,0,1,0.28,2005,5,10,2,2,2,2,1,2,NA
"284",2,"Engineering      ",10.6632443531828,34.08214,31.97,0,1,0,0,0.28,2005,5,9,NA,NA,NA,NA,NA,1,3
"285",2,"Engineering      ",11,37.32649,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"286",2,"Engineering      ",14.832991101985,35.24162,31.97,1,0,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"287",2,"Engineering      ",7.91512662559899,34.32649,31.97,1,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"288",2,"Engineering      ",NA,32,31.97,1,0,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"289",2,"Engineering      ",3.83299110198504,26.49624,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"290",2,"Engineering      ",9.91512662559899,NA,31.97,NA,1,NA,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"291",2,"Engineering      ",11.2416153319643,34.16701,31.97,2,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"292",2,"Engineering      ",NA,36.16701,31.97,1,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"293",2,"Engineering      ",5.7481177275838,31,31.97,0,1,0,0,0.28,2005,5,9,2,2,2,2,1,1,3
"294",2,"Engineering      ",11,36.4141,31.97,0,1,0,0,0.28,2005,5,10,2,2,2,2,1,2,NA
"295",2,"Engineering      ",3.41409993155366,NA,31.97,0,1,0,1,0.28,2005,5,12,NA,NA,NA,NA,NA,2,NA
"296",2,"Engineering      ",6.83299110198504,30.32649,31.97,0,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"297",2,"Engineering      ",20.832991101985,50,31.97,3,1,1,0,0.28,2005,5,5,2,2,1,2,2,2,NA
"298",2,"Engineering      ",12.2416153319643,35.83299,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"299",2,"Engineering      ",5.91512662559899,27,31.97,0,1,0,0,0.28,2005,5,10,2,2,2,2,1,2,NA
"300",2,"Engineering      ",NA,33.32649,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"301",2,"Engineering      ",8.83299110198504,31.49624,31.97,0,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"302",2,"Engineering      ",6,27.4141,31.97,0,1,1,1,0.28,2005,5,5,2,2,1,2,2,2,NA
"303",2,"Engineering      ",7,29.49624,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"304",2,"Engineering      ",6.24161533196434,32,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"305",2,"Engineering      ",11,33.24162,31.97,1,1,1,1,0.28,2005,5,10,2,2,2,2,1,2,NA
"306",2,"Engineering      ",NA,26.58111,31.97,0,1,0,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"307",2,"Engineering      ",6.91512662559899,30.32649,31.97,0,1,0,1,0.28,2005,5,10,2,2,2,2,1,2,NA
"308",2,"Engineering      ",14.2416153319643,36.58111,31.97,3,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"309",2,"Engineering      ",10.832991101985,31.4141,31.97,1,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"310",2,"Engineering      ",9,30.58111,31.97,0,1,1,0,0.28,2005,5,3,2,1,2,2,2,2,NA
"311",2,"Engineering      ",NA,31.91513,31.97,1,1,1,0,0.28,2005,5,12,NA,NA,NA,NA,NA,2,NA
"312",2,"Engineering      ",18.4140999315537,41.66324,31.97,2,1,1,1,0.28,2005,5,10,2,2,2,2,1,2,NA
"313",2,"Engineering      ",6.08213552361394,28.08214,31.97,0,1,0,1,0.28,2005,5,10,2,2,2,2,1,2,NA
"314",3,"Education        ",9.66598220396986,31.83299,39.07,0,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"315",3,"Education        ",14.6659822039699,39.41889,39.07,0,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"316",3,"Education        ",7.2518822724162,29.57837,39.07,0,1,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"317",3,"Education        ",15.2518822724162,37.25188,39.07,1,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"318",3,"Education        ",11.2518822724162,33.41889,39.07,0,1,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"319",3,"Education        ",NA,32.41889,39.07,0,1,1,0,0.89,2004,8,10,2,2,2,2,1,2,NA
"320",3,"Education        ",9.33401779603014,32.91513,39.07,0,1,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"321",3,"Education        ",14.2518822724162,41,39.07,2,1,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"322",3,"Education        ",12.6659822039699,36.57837,39.07,1,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"323",3,"Education        ",17,39.33402,39.07,1,1,0,1,0.89,2004,8,5,2,2,1,2,2,2,NA
"324",3,"Education        ",12.0848733744012,36.16701,39.07,NA,0,1,0,0.89,2004,8,3,2,1,2,2,2,2,NA
"325",3,"Education        ",5.2518822724162,26.66598,39.07,0,0,0,1,0.89,2004,8,9,2,2,2,2,1,1,3
"326",3,"Education        ",10.6659822039699,33.33402,39.07,0,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"327",3,"Education        ",24.1670088980152,47.08487,39.07,0,0,0,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"328",3,"Education        ",13.2518822724162,34.57837,39.07,0,0,0,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"329",3,"Education        ",7.49349760438054,31.74812,39.07,1,1,1,0,0.89,2004,8,3,2,1,2,2,2,2,NA
"330",3,"Education        ",4.2518822724162,26.4935,39.07,0,0,1,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"331",3,"Education        ",10.6659822039699,32.41889,39.07,0,0,0,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"332",3,"Education        ",10.0848733744012,32.4935,39.07,0,0,0,1,0.89,2004,8,8,NA,NA,NA,NA,NA,1,2
"333",3,"Education        ",8.2518822724162,30.33402,39.07,0,0,0,1,0.89,2004,8,12,NA,NA,NA,NA,NA,2,NA
"334",3,"Education        ",16.2518822724162,40.08487,39.07,3,1,1,1,0.89,2004,8,12,NA,NA,NA,NA,NA,2,NA
"335",3,"Education        ",6.2518822724162,29.66598,39.07,0,0,0,1,0.89,2004,8,4,2,2,2,1,2,2,NA
"336",3,"Education        ",15.1670088980152,37.33402,39.07,2,0,0,1,0.89,2004,8,10,2,2,2,2,1,2,NA
"337",3,"Education        ",31.5010266940453,53.08214,39.07,0,0,0,1,0.89,2004,12,10,2,2,2,2,1,NA,NA
"338",3,"Education        ",12.4188911704314,33,39.07,0,0,0,0,0.89,2004,12,10,2,2,2,2,1,2,NA
"339",3,"Education        ",26.4188911704314,48.24914,39.07,1,1,1,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"340",3,"Education        ",15,37.75291,39.07,0,1,1,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"341",3,"Education        ",10.5010266940453,35.24914,39.07,0,0,0,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"342",3,"Education        ",19.5859000684463,41.75291,39.07,0,0,0,1,0.89,2004,12,6,2,2,2,2,1,1,1
"343",3,"Education        ",25.5859000684463,49.08214,39.07,2,0,1,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"344",3,"Education        ",33.5010266940453,55.66804,39.07,0,1,0,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"345",3,"Education        ",14.8275154004107,38.41889,39.07,2,0,1,1,0.89,2004,12,9,2,2,2,2,1,1,3
"346",3,"Education        ",7.58590006844634,30,39.07,0,0,0,1,0.89,2004,12,10,2,2,2,2,1,2,NA
"347",3,"Education        ",10.0821355236139,31.91513,39.07,1,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"348",3,"Education        ",11.4140999315537,38.58111,39.07,2,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"349",3,"Education        ",12,34,39.07,0,0,0,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"350",3,"Education        ",28,49.91513,39.07,1,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"351",3,"Education        ",39.915126625599,61.58111,39.07,0,1,0,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"352",3,"Education        ",32.915126625599,54.49624,39.07,0,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"353",3,"Education        ",32.1670088980152,54.83299,39.07,1,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"354",3,"Education        ",31.915126625599,54,39.07,0,0,0,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"355",3,"Education        ",16,51.91513,39.07,0,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"356",3,"Education        ",20,42.91513,39.07,0,1,0,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"357",3,"Education        ",6,27.4141,39.07,0,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"358",3,"Education        ",NA,33.91513,39.07,3,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"359",3,"Education        ",12.7481177275838,44.83299,39.07,2,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"360",3,"Education        ",6,28.66324,39.07,0,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"361",3,"Education        ",NA,42.08214,39.07,0,0,1,1,0.89,2005,5,5,2,2,1,2,2,2,NA
"362",3,"Education        ",11,32.83299,39.07,1,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"363",3,"Education        ",8.41409993155366,33.32649,39.07,0,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"364",3,"Education        ",10,33.49624,39.07,0,1,0,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"365",3,"Education        ",12.7481177275838,36.4141,39.07,0,0,0,0,0.89,2005,5,3,2,1,2,2,2,2,NA
"366",3,"Education        ",9.91512662559899,33.24162,39.07,0,0,0,0,0.89,2005,5,10,2,2,2,2,1,2,NA
"367",3,"Education        ",24.915126625599,58.66324,39.07,0,1,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"368",3,"Education        ",33.7481177275838,55.58111,39.07,0,0,1,1,0.89,2005,5,10,2,2,2,2,1,2,NA
"369",4,"Physical Sciences",10.2518822724162,31.66598,30.46,0,1,1,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"370",4,"Physical Sciences",6.2518822724162,29.33402,30.46,0,1,0,1,0.46,2004,8,9,NA,NA,NA,NA,NA,1,3
"371",4,"Physical Sciences",7.2518822724162,29.57837,30.46,0,1,0,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"372",4,"Physical Sciences",8.16700889801518,29.74812,30.46,0,1,1,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"373",4,"Physical Sciences",7.91512662559899,31,30.46,1,1,1,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"374",4,"Physical Sciences",NA,29.91513,30.46,0,1,0,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"375",4,"Physical Sciences",6,28.25188,30.46,0,0,0,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"376",4,"Physical Sciences",5.2518822724162,27.4935,30.46,0,1,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"377",4,"Physical Sciences",7,27.83299,30.46,0,1,NA,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"378",4,"Physical Sciences",6.2518822724162,28,30.46,0,1,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"379",4,"Physical Sciences",5.2518822724162,26.16701,30.46,0,1,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"380",4,"Physical Sciences",7,29.25188,30.46,0,1,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"381",4,"Physical Sciences",6.83299110198504,30.08487,30.46,0,0,1,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"382",4,"Physical Sciences",4,26.4935,30.46,0,0,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"383",4,"Physical Sciences",6.66598220396986,29.66598,30.46,0,0,1,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"384",4,"Physical Sciences",5.2518822724162,26.74812,30.46,0,0,1,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"385",4,"Physical Sciences",5.16700889801518,29.25188,30.46,0,0,1,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"386",4,"Physical Sciences",6.2518822724162,30,30.46,1,0,1,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"387",4,"Physical Sciences",NA,29.33402,30.46,0,1,0,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"388",4,"Physical Sciences",5.2518822724162,26.16701,30.46,0,1,1,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"389",4,"Physical Sciences",4.2518822724162,27.57837,30.46,0,0,1,1,0.46,2004,8,6,2,2,2,2,1,1,1
"390",4,"Physical Sciences",9.08487337440124,30.41889,30.46,1,0,1,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"391",4,"Physical Sciences",8.16700889801518,30.41889,30.46,1,0,1,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"392",4,"Physical Sciences",NA,30,30.46,0,0,0,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"393",4,"Physical Sciences",5.66598220396986,27.91513,30.46,0,1,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"394",4,"Physical Sciences",5.2518822724162,28.4935,30.46,1,1,1,0,0.46,2004,8,5,2,2,1,2,2,2,NA
"395",4,"Physical Sciences",NA,34.4935,30.46,0,0,0,0,0.46,2004,8,10,2,2,2,2,1,2,NA
"396",4,"Physical Sciences",5.2518822724162,29.74812,30.46,0,0,0,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"397",4,"Physical Sciences",14.0848733744012,37.16701,30.46,1,1,1,0,0.46,2004,8,3,2,1,2,2,2,2,NA
"398",4,"Physical Sciences",14.2518822724162,36.33402,30.46,3,0,1,1,0.46,2004,8,10,2,2,2,2,1,2,NA
"399",4,"Physical Sciences",5.58590006844634,27.5859,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"400",4,"Physical Sciences",14.4188911704314,36.66804,30.46,0,1,1,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"401",4,"Physical Sciences",11.4188911704314,31.75291,30.46,0,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"402",4,"Physical Sciences",6.41889117043138,29.41889,30.46,0,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"403",4,"Physical Sciences",5,28.82752,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"404",4,"Physical Sciences",4.41889117043138,29.16701,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"405",4,"Physical Sciences",5.33401779603014,28.24914,30.46,0,1,0,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"406",4,"Physical Sciences",7.41889117043138,30.82752,30.46,0,1,0,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"407",4,"Physical Sciences",NA,31.08214,30.46,0,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"408",4,"Physical Sciences",11.5010266940453,34,30.46,NA,0,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"409",4,"Physical Sciences",13.4188911704314,34.16701,30.46,0,0,0,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"410",4,"Physical Sciences",7,NA,30.46,0,0,0,1,0.46,2004,12,5,2,2,1,2,2,2,NA
"411",4,"Physical Sciences",6.50102669404532,31.16701,30.46,0,1,0,1,0.46,2004,12,3,2,1,2,2,2,2,NA
"412",4,"Physical Sciences",4.58590006844634,28,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"413",4,"Physical Sciences",5.50102669404532,26.50103,30.46,0,1,1,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"414",4,"Physical Sciences",4.58590006844634,27,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
